Año,Ubigeo,Departamento,Provincia,Distrito,Utilidad
2022,080408,CUSCO,CALCA,YANATILE,1647886.240000002
2022,080501,CUSCO,CANAS,YANAOCA,2477685.5
2022,080502,CUSCO,CANAS,CHECCA,3675309.8500000015
2022,080503,CUSCO,CANAS,KUNTURKANKI,2792095.669999998
2022,080504,CUSCO,CANAS,LANGUI,3090428.039999999
2022,080505,CUSCO,CANAS,LAYO,2703569.579999998
2022,080506,CUSCO,CANAS,PAMPAMARCA,5483512.109999999
2022,080507,CUSCO,CANAS,QUEHUE,-4564064.700000001
2022,080508,CUSCO,CANAS,TUPAC AMARU,823252.5300000003
2022,080601,CUSCO,CANCHIS,SICUANI,25501347.75999999
2022,080602,CUSCO,CANCHIS,CHECACUPE,2491661.6400000015
2022,080603,CUSCO,CANCHIS,COMBAPATA,1722106.83
2022,080604,CUSCO,CANCHIS,MARANGANI,825464.0899999999
2022,080605,CUSCO,CANCHIS,PITUMARCA,3135851.8999999985
2022,080606,CUSCO,CANCHIS,SAN PABLO,1060764.039999999
2022,080607,CUSCO,CANCHIS,SAN PEDRO,584794.8500000006
2022,080608,CUSCO,CANCHIS,TINTA,2100111.719999999
2022,080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,29978427.019999996
2022,080702,CUSCO,CHUMBIVILCAS,CAPACMARCA,14623599.749999996
2022,080703,CUSCO,CHUMBIVILCAS,CHAMACA,5731981.780000001
2022,080704,CUSCO,CHUMBIVILCAS,COLQUEMARCA,13543526.350000005
2022,080705,CUSCO,CHUMBIVILCAS,LIVITACA,29691979.809999987
2022,080706,CUSCO,CHUMBIVILCAS,LLUSCO,3815871.1100000013
2022,080707,CUSCO,CHUMBIVILCAS,QUIÑOTA,19601847.009999998
2022,080708,CUSCO,CHUMBIVILCAS,VELILLE,12145879.160000004
2022,080801,CUSCO,ESPINAR,ESPINAR,73429942.71000004
2022,080802,CUSCO,ESPINAR,CONDOROMA,3117329.1099999994
2022,080803,CUSCO,ESPINAR,COPORAQUE,5664148.080000006
2022,080804,CUSCO,ESPINAR,OCORURO,2647177.1999999974
2022,080805,CUSCO,ESPINAR,PALLPATA,15935859.220000006
2022,080806,CUSCO,ESPINAR,PICHIGUA,6335855.23
2022,080807,CUSCO,ESPINAR,SUYCKUTAMBO,698829.2699999996
2022,080808,CUSCO,ESPINAR,ALTO PICHIGUA,3361056.5500000007
2022,080901,CUSCO,LA CONVENCION,SANTA ANA,19959528.33999999
2022,080902,CUSCO,LA CONVENCION,ECHARATE,27983713.51999998
2022,080903,CUSCO,LA CONVENCION,HUAYOPATA,3287477.669999998
2022,080904,CUSCO,LA CONVENCION,MARANURA,9997145.859999998
2022,080905,CUSCO,LA CONVENCION,OCOBAMBA,10449810.549999993
2022,080906,CUSCO,LA CONVENCION,QUELLOUNO,21683135.080000013
2022,080907,CUSCO,LA CONVENCION,KIMBIRI,35963696.849999994
2022,080908,CUSCO,LA CONVENCION,SANTA TERESA,8891196.990000002
2022,080909,CUSCO,LA CONVENCION,VILCABAMBA,25506500.289999984
2022,080910,CUSCO,LA CONVENCION,PICHARI,83627203.55000001
2022,080911,CUSCO,LA CONVENCION,INKAWASI,10341295.719999999
2022,080912,CUSCO,LA CONVENCION,VILLA VIRGEN,8214644.52
2022,080913,CUSCO,LA CONVENCION,VILLA KINTIARINA,14555524.550000004
2022,080914,CUSCO,LA CONVENCION,MEGANTONI,136152611.86
2022,081001,CUSCO,PARURO,PARURO,5057065.839999996
2022,081002,CUSCO,PARURO,ACCHA,1200445.3200000003
2022,081003,CUSCO,PARURO,CCAPI,1543710.4699999988
2022,081004,CUSCO,PARURO,COLCHA,7292025.879999999
2022,081005,CUSCO,PARURO,HUANOQUITE,2096094.3499999996
2022,081006,CUSCO,PARURO,OMACHA,7159647.809999999
2022,081007,CUSCO,PARURO,PACCARITAMBO,2527930.45
2022,081008,CUSCO,PARURO,PILLPINTO,387071.7999999998
2022,081009,CUSCO,PARURO,YAURISQUE,1865449.299999997
2022,081101,CUSCO,PAUCARTAMBO,PAUCARTAMBO,1416804.0899999887
2022,081102,CUSCO,PAUCARTAMBO,CAICAY,3846642.1100000013
2022,081103,CUSCO,PAUCARTAMBO,CHALLABAMBA,8872226.010000002
2022,081104,CUSCO,PAUCARTAMBO,COLQUEPATA,4075465.5299999975
2022,081105,CUSCO,PAUCARTAMBO,HUANCARANI,5534080.180000002
2022,081106,CUSCO,PAUCARTAMBO,KOSÑIPATA,7744890.0
2022,081201,CUSCO,QUISPICANCHI,URCOS,255770.61000000685
2022,081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,1636936.7199999988
2022,081203,CUSCO,QUISPICANCHI,CAMANTI,768009.0500000007
2022,081204,CUSCO,QUISPICANCHI,CCARHUAYO,2194194.759999999
2022,081205,CUSCO,QUISPICANCHI,CCATCA,7535507.200000003
2022,081206,CUSCO,QUISPICANCHI,CUSIPATA,1973751.3499999987
2022,081207,CUSCO,QUISPICANCHI,HUARO,572864.9099999992
2022,081208,CUSCO,QUISPICANCHI,LUCRE,1761048.169999999
2022,081209,CUSCO,QUISPICANCHI,MARCAPATA,5814626.199999999
2022,081210,CUSCO,QUISPICANCHI,OCONGATE,9362095.450000003
2022,081211,CUSCO,QUISPICANCHI,OROPESA,2522283.370000001
2022,081212,CUSCO,QUISPICANCHI,QUIQUIJANA,5402675.77
2022,081301,CUSCO,URUBAMBA,URUBAMBA,9434456.609999996
2022,081302,CUSCO,URUBAMBA,CHINCHERO,679664.7300000023
2022,081303,CUSCO,URUBAMBA,HUAYLLABAMBA,465356.6599999992
2022,081304,CUSCO,URUBAMBA,MACHUPICCHU,1164498.9099999983
2022,081305,CUSCO,URUBAMBA,MARAS,4005726.5600000005
2022,081306,CUSCO,URUBAMBA,OLLANTAYTAMBO,9165084.810000006
2022,081307,CUSCO,URUBAMBA,YUCAY,5569371.109999999
2022,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,10371210.579999998
2022,090102,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,161188.83999999985
2022,090103,HUANCAVELICA,HUANCAVELICA,ACORIA,10906514.770000003
2022,090104,HUANCAVELICA,HUANCAVELICA,CONAYCA,434997.82999999984
2022,090105,HUANCAVELICA,HUANCAVELICA,CUENCA,607351.2699999996
2022,090106,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,307795.81999999937
2022,090107,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,2053197.2399999998
2022,090108,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,668834.24
2022,090109,HUANCAVELICA,HUANCAVELICA,LARIA,197004.80999999866
2022,090110,HUANCAVELICA,HUANCAVELICA,MANTA,107588.06000000006
2022,090111,HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,177230.4800000002
2022,090112,HUANCAVELICA,HUANCAVELICA,MOYA,278356.06000000006
2022,090113,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,150203.49000000022
2022,090114,HUANCAVELICA,HUANCAVELICA,PALCA,941997.1700000055
2022,090115,HUANCAVELICA,HUANCAVELICA,PILCHACA,590934.46
2022,090116,HUANCAVELICA,HUANCAVELICA,VILCA,174601.44999999972
2022,090117,HUANCAVELICA,HUANCAVELICA,YAULI,10150241.079999998
2022,090118,HUANCAVELICA,HUANCAVELICA,ASCENSION,4855126.690000001
2022,090119,HUANCAVELICA,HUANCAVELICA,HUANDO,885117.25
2022,090201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,61625.789999991655
2022,090202,HUANCAVELICA,ACOBAMBA,ANDABAMBA,835016.1999999993
2022,090203,HUANCAVELICA,ACOBAMBA,ANTA,1281708.6199999992
2022,090204,HUANCAVELICA,ACOBAMBA,CAJA,372588.3099999998
2022,090205,HUANCAVELICA,ACOBAMBA,MARCAS,210060.77999999933
2022,090206,HUANCAVELICA,ACOBAMBA,PAUCARA,3469110.1900000013
2022,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,1543358.290000002
2022,090208,HUANCAVELICA,ACOBAMBA,ROSARIO,-972071.4800000014
2022,090301,HUANCAVELICA,ANGARAES,LIRCAY,-1171281.7799999937
2022,090302,HUANCAVELICA,ANGARAES,ANCHONGA,5489812.920000002
2022,090303,HUANCAVELICA,ANGARAES,CALLANMARCA,218906.43999999994
2022,090304,HUANCAVELICA,ANGARAES,CCOCHACCASA,388202.2099999995
2022,090305,HUANCAVELICA,ANGARAES,CHINCHO,283903.01000000024
2022,090306,HUANCAVELICA,ANGARAES,CONGALLA,520806.4399999995
2022,090307,HUANCAVELICA,ANGARAES,HUANCA-HUANCA,1127342.2199999997
2022,090308,HUANCAVELICA,ANGARAES,HUAYLLAY GRANDE,61112.52000000002
2022,090309,HUANCAVELICA,ANGARAES,JULCAMARCA,-13565.14000000013
2022,090310,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,-2197325.8099999996
2022,090311,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,185603.70000000065
2022,090312,HUANCAVELICA,ANGARAES,SECCLLA,528072.3899999987
2022,090401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,5602309.34
2022,090402,HUANCAVELICA,CASTROVIRREYNA,ARMA,215849.19999999995
2022,090403,HUANCAVELICA,CASTROVIRREYNA,AURAHUA,1419950.6000000015
2022,090404,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,387468.5800000001
2022,090405,HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,332173.2000000002
2022,090406,HUANCAVELICA,CASTROVIRREYNA,COCAS,662179.96
2022,090407,HUANCAVELICA,CASTROVIRREYNA,HUACHOS,-11629.020000000484
2022,090408,HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,27239.590000000084
2022,090409,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,1418109.7599999998
2022,090410,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,325482.3000000003
2022,090411,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,172403.98000000045
2022,090412,HUANCAVELICA,CASTROVIRREYNA,TANTARA,-100199.67999999993
2022,090413,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,887195.2400000002
2022,090501,HUANCAVELICA,CHURCAMPA,CHURCAMPA,3583730.850000005
2022,090502,HUANCAVELICA,CHURCAMPA,ANCO,1005122.5100000007
2022,090503,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,196077.96000000043
2022,090504,HUANCAVELICA,CHURCAMPA,EL CARMEN,767979.79
2022,090505,HUANCAVELICA,CHURCAMPA,LA MERCED,228685.47999999998
2022,090506,HUANCAVELICA,CHURCAMPA,LOCROJA,-864602.5899999989
2022,090507,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,-2281180.8499999996
2022,090508,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,771781.5200000023
2022,090509,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,3383409.419999999
2022,090510,HUANCAVELICA,CHURCAMPA,PACHAMARCA,506076.1699999999
2022,090511,HUANCAVELICA,CHURCAMPA,COSME,486641.73999999976
2022,090601,HUANCAVELICA,HUAYTARA,HUAYTARA,843187.8800000027
2022,090602,HUANCAVELICA,HUAYTARA,AYAVI,620146.3799999999
2022,090603,HUANCAVELICA,HUAYTARA,CORDOVA,706826.0300000003
2022,090604,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,411904.1100000001
2022,090605,HUANCAVELICA,HUAYTARA,LARAMARCA,443980.2799999998
2022,090606,HUANCAVELICA,HUAYTARA,OCOYO,1382534.0999999996
2022,090607,HUANCAVELICA,HUAYTARA,PILPICHACA,5261548.029999998
2022,090608,HUANCAVELICA,HUAYTARA,QUERCO,149123.89999999967
2022,090609,HUANCAVELICA,HUAYTARA,QUITO-ARMA,447586.3000000003
2022,090610,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,464862.2999999989
2022,090611,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,444367.58000000194
2022,090612,HUANCAVELICA,HUAYTARA,SAN ISIDRO,-535884.3199999994
2022,090613,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,1492301.5400000005
2022,090614,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,170801.28000000026
2022,090615,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,370722.76000000024
2022,090616,HUANCAVELICA,HUAYTARA,TAMBO,1973393.4
2022,090701,HUANCAVELICA,TAYACAJA,PAMPAS,2084520.2400000095
2022,090702,HUANCAVELICA,TAYACAJA,ACOSTAMBO,650233.7000000002
2022,090703,HUANCAVELICA,TAYACAJA,ACRAQUIA,-13215.620000001974
2022,090704,HUANCAVELICA,TAYACAJA,AHUAYCHA,-1457973.4100000001
2022,090705,HUANCAVELICA,TAYACAJA,COLCABAMBA,7991342.169999998
2022,090706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,1407202.9299999997
2022,090707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,1293003.9800000004
2022,090709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,-106268.13000000082
2022,090710,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,246568.41000000015
2022,090711,HUANCAVELICA,TAYACAJA,PAZOS,2196784.549999999
2022,090713,HUANCAVELICA,TAYACAJA,QUISHUAR,249613.1700000004
2022,090714,HUANCAVELICA,TAYACAJA,SALCABAMBA,2647983.249999998
2022,090715,HUANCAVELICA,TAYACAJA,SALCAHUASI,315810.06999999983
2022,090716,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,3554916.4299999997
2022,090717,HUANCAVELICA,TAYACAJA,SURCUBAMBA,1547127.200000003
2022,090718,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,-392660.5099999998
2022,090719,HUANCAVELICA,TAYACAJA,QUICHUAS,1176827.4499999993
2022,090720,HUANCAVELICA,TAYACAJA,ANDAYMARCA,54136.169999999925
2022,090721,HUANCAVELICA,TAYACAJA,ROBLE,42626.229999999516
2022,090722,HUANCAVELICA,TAYACAJA,PICHOS,1219228.4899999993
2022,090723,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,171395.81000000006
2022,100101,HUANUCO,HUANUCO,HUANUCO,4956603.770000011
2022,100102,HUANUCO,HUANUCO,AMARILIS,1888044.8999999985
2022,100103,HUANUCO,HUANUCO,CHINCHAO,-891125.2799999993
2022,100104,HUANUCO,HUANUCO,CHURUBAMBA,-1391731.9999999963
2022,100105,HUANUCO,HUANUCO,MARGOS,840615.0700000012
2022,100106,HUANUCO,HUANUCO,QUISQUI,-318533.45999999903
2022,100107,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,68071.18999999994
2022,100108,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,998864.3199999994
2022,100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,1567017.3700000048
2022,100110,HUANUCO,HUANUCO,YARUMAYO,-238797.8599999994
2022,100111,HUANUCO,HUANUCO,PILLCO MARCA,3075773.7399999965
2022,100112,HUANUCO,HUANUCO,YACUS,88165.32999999961
2022,100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,1892285.7199999997
2022,100201,HUANUCO,AMBO,AMBO,1460113.9500000104
2022,100202,HUANUCO,AMBO,CAYNA,-931039.6000000015
2022,100203,HUANUCO,AMBO,COLPAS,-191012.7899999991
2022,100204,HUANUCO,AMBO,CONCHAMARCA,123137.78000000119
2022,100205,HUANUCO,AMBO,HUACAR,-1283445.129999999
2022,100206,HUANUCO,AMBO,SAN FRANCISCO,268924.27999999933
2022,100207,HUANUCO,AMBO,SAN RAFAEL,286894.61000000127
2022,100208,HUANUCO,AMBO,TOMAY KICHWA,-942996.5099999998
2022,100301,HUANUCO,DOS DE MAYO,LA UNION,6240559.249999996
2022,100307,HUANUCO,DOS DE MAYO,CHUQUIS,-603699.1000000006
2022,100311,HUANUCO,DOS DE MAYO,MARIAS,1104764.9800000023
2022,100313,HUANUCO,DOS DE MAYO,PACHAS,1310753.9700000007
2022,100316,HUANUCO,DOS DE MAYO,QUIVILLA,-156616.68999999948
2022,100317,HUANUCO,DOS DE MAYO,RIPAN,2149897.9899999984
2022,100321,HUANUCO,DOS DE MAYO,SHUNQUI,74701.01999999955
2022,100322,HUANUCO,DOS DE MAYO,SILLAPATA,112771.83000000007
2022,100323,HUANUCO,DOS DE MAYO,YANAS,13251.480000000447
2022,100401,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,-2278082.040000001
2022,100402,HUANUCO,HUACAYBAMBA,CANCHABAMBA,233620.64999999967
2022,100403,HUANUCO,HUACAYBAMBA,COCHABAMBA,734656.9000000004
2022,100404,HUANUCO,HUACAYBAMBA,PINRA,1059836.3500000006
2022,100501,HUANUCO,HUAMALIES,LLATA,5625283.3500000015
2022,100502,HUANUCO,HUAMALIES,ARANCAY,-43018.129999999655
2022,100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,432924.5900000017
2022,100504,HUANUCO,HUAMALIES,JACAS GRANDE,254658.95999999903
2022,100505,HUANUCO,HUAMALIES,JIRCAN,-2899040.16
2022,100506,HUANUCO,HUAMALIES,MIRAFLORES,148580.38999999966
2022,100507,HUANUCO,HUAMALIES,MONZON,1871104.8399999999
2022,100508,HUANUCO,HUAMALIES,PUNCHAO,-532455.5299999998
2022,100509,HUANUCO,HUAMALIES,PUÑOS,644180.8599999999
2022,100510,HUANUCO,HUAMALIES,SINGA,-117821.58000000007
2022,100511,HUANUCO,HUAMALIES,TANTAMAYO,-208952.81000000052
2022,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,8670255.189999998
2022,100602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,414489.64999999944
2022,100603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,989.0199999986216
2022,100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,4687190.979999999
2022,100605,HUANUCO,LEONCIO PRADO,LUYANDO,6205714.639999997
2022,100606,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,247530.5500000026
2022,100607,HUANUCO,LEONCIO PRADO,PUCAYACU,385312.49999999953
2022,100608,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,2039944.0599999996
2022,100609,HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,411331.1500000004
2022,100610,HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,771192.31
2022,100701,HUANUCO,MARAÑON,HUACRACHUCO,6098448.99
2022,100702,HUANUCO,MARAÑON,CHOLON,761971.2999999989
2022,100703,HUANUCO,MARAÑON,SAN BUENAVENTURA,-188531.81000000006
2022,100704,HUANUCO,MARAÑON,LA MORADA,-90211.20000000019
2022,100705,HUANUCO,MARAÑON,SANTA ROSA DE ALTO YANAJANCA,4506070.1899999995
2022,100801,HUANUCO,PACHITEA,PANAO,4968741.439999998
2022,100802,HUANUCO,PACHITEA,CHAGLLA,4958316.349999998
2022,100803,HUANUCO,PACHITEA,MOLINO,3362951.4399999995
2022,100804,HUANUCO,PACHITEA,UMARI,1985356.4399999995
2022,100901,HUANUCO,PUERTO INCA,PUERTO INCA,1789054.0200000051
2022,100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,-1451359.4299999997
2022,100903,HUANUCO,PUERTO INCA,HONORIA,1981583.7600000016
2022,100904,HUANUCO,PUERTO INCA,TOURNAVISTA,797346.6400000006
2022,100905,HUANUCO,PUERTO INCA,YUYAPICHIS,3548586.120000002
2022,101001,HUANUCO,LAURICOCHA,JESUS,2877669.280000001
2022,101002,HUANUCO,LAURICOCHA,BAÑOS,449199.30000000075
2022,101003,HUANUCO,LAURICOCHA,JIVIA,263452.2999999989
2022,101004,HUANUCO,LAURICOCHA,QUEROPALCA,3979.9200000001583
2022,101005,HUANUCO,LAURICOCHA,RONDOS,-1437342.4000000004
2022,101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,70417.78000000026
2022,101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,4298446.639999999
2022,101101,HUANUCO,YAROWILCA,CHAVINILLO,1737229.3999999985
2022,101102,HUANUCO,YAROWILCA,CAHUAC,-791580.0800000001
2022,101103,HUANUCO,YAROWILCA,CHACABAMBA,199687.56999999983
2022,101104,HUANUCO,YAROWILCA,APARICIO POMARES,1379137.2999999989
2022,101105,HUANUCO,YAROWILCA,JACAS CHICO,55391.9599999995
2022,101106,HUANUCO,YAROWILCA,OBAS,-1639943.1799999997
2022,101107,HUANUCO,YAROWILCA,PAMPAMARCA,-160953.33000000007
2022,101108,HUANUCO,YAROWILCA,CHORAS,-59912.93000000017
2022,110101,ICA,ICA,ICA,15556025.700000018
2022,110102,ICA,ICA,LA TINGUIÑA,4977042.449999999
2022,110103,ICA,ICA,LOS AQUIJES,4784570.49
2022,110104,ICA,ICA,OCUCAJE,5358954.659999999
2022,110105,ICA,ICA,PACHACUTEC,3260533.9600000004
2022,110106,ICA,ICA,PARCONA,6675091.520000003
2022,110107,ICA,ICA,PUEBLO NUEVO,1887749.0599999987
2022,110108,ICA,ICA,SALAS,4504937.32
2022,110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,1419250.620000001
2022,110110,ICA,ICA,SAN JUAN BAUTISTA,2563579.1499999985
2022,110111,ICA,ICA,SANTIAGO,4545808.140000001
2022,110112,ICA,ICA,SUBTANJALLA,6143560.129999995
2022,110113,ICA,ICA,TATE,617257.2000000002
2022,110114,ICA,ICA,YAUCA DEL ROSARIO,1931541.569999999
2022,110201,ICA,CHINCHA,CHINCHA ALTA,23652360.909999996
2022,110202,ICA,CHINCHA,ALTO LARAN,9397733.339999996
2022,110203,ICA,CHINCHA,CHAVIN,9810095.009999998
2022,110204,ICA,CHINCHA,CHINCHA BAJA,3818702.2100000046
2022,110205,ICA,CHINCHA,EL CARMEN,3658427.750000002
2022,110206,ICA,CHINCHA,GROCIO PRADO,3580482.469999999
2022,110207,ICA,CHINCHA,PUEBLO NUEVO,18068635.070000015
2022,110208,ICA,CHINCHA,SAN JUAN DE YANAC,1870954.5699999998
2022,110209,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,1205279.71
2022,110210,ICA,CHINCHA,SUNAMPE,1614285.0599999987
2022,110211,ICA,CHINCHA,TAMBO DE MORA,665786.3700000001
2022,110301,ICA,NASCA,NASCA,46131505.27999999
2022,110302,ICA,NASCA,CHANGUILLO,2946083.8000000007
2022,110303,ICA,NASCA,EL INGENIO,8644934.09
2022,110304,ICA,NASCA,MARCONA,77559274.77999999
2022,110305,ICA,NASCA,VISTA ALEGRE,19912702.380000003
2022,110401,ICA,PALPA,PALPA,1643498.1199999992
2022,110402,ICA,PALPA,LLIPATA,615801.2600000002
2022,110403,ICA,PALPA,RIO GRANDE,110024.81000000006
2022,110404,ICA,PALPA,SANTA CRUZ,152135.75000000047
2022,110405,ICA,PALPA,TIBILLO,637174.8300000001
2022,110501,ICA,PISCO,PISCO,17174752.510000005
2022,110502,ICA,PISCO,HUANCANO,2652195.959999998
2022,110503,ICA,PISCO,HUMAY,5075282.620000003
2022,110504,ICA,PISCO,INDEPENDENCIA,5782965.640000001
2022,110505,ICA,PISCO,PARACAS,8930155.339999996
2022,110506,ICA,PISCO,SAN ANDRES,3220709.8499999978
2022,110507,ICA,PISCO,SAN CLEMENTE,7416976.480000004
2022,110508,ICA,PISCO,TUPAC AMARU INCA,6421584.979999999
2022,120101,JUNIN,HUANCAYO,HUANCAYO,34387411.370000005
2022,120104,JUNIN,HUANCAYO,CARHUACALLANGA,131365.45000000007
2022,120105,JUNIN,HUANCAYO,CHACAPAMPA,169956.34000000032
2022,120106,JUNIN,HUANCAYO,CHICCHE,254907.87000000104
2022,120107,JUNIN,HUANCAYO,CHILCA,5467516.650000002
2022,120108,JUNIN,HUANCAYO,CHONGOS ALTO,918569.71
2022,120111,JUNIN,HUANCAYO,CHUPURO,23337.649999999907
2022,120112,JUNIN,HUANCAYO,COLCA,-59705.30999999982
2022,120113,JUNIN,HUANCAYO,CULLHUAS,-99500.30000000005
2022,120114,JUNIN,HUANCAYO,EL TAMBO,7071461.729999997
2022,120116,JUNIN,HUANCAYO,HUACRAPUQUIO,-1307004.450000002
2022,120117,JUNIN,HUANCAYO,HUALHUAS,-281301.50999999885
2022,120119,JUNIN,HUANCAYO,HUANCAN,2052516.169999999
2022,120120,JUNIN,HUANCAYO,HUASICANCHA,341368.6200000002
2022,120121,JUNIN,HUANCAYO,HUAYUCACHI,2175592.6500000004
2022,120122,JUNIN,HUANCAYO,INGENIO,797485.9500000002
2022,120124,JUNIN,HUANCAYO,PARIAHUANCA,274119.81999999983
2022,120125,JUNIN,HUANCAYO,PILCOMAYO,1843636.3999999985
2022,120126,JUNIN,HUANCAYO,PUCARA,-1948666.539999999
2022,120127,JUNIN,HUANCAYO,QUICHUAY,-378078.0099999993
2022,120128,JUNIN,HUANCAYO,QUILCAS,566171.8100000005
2022,120129,JUNIN,HUANCAYO,SAN AGUSTIN,2482889.3000000007
2022,120130,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,1324431.3000000007
2022,120132,JUNIN,HUANCAYO,SAÑO,-127465.20999999996
2022,120133,JUNIN,HUANCAYO,SAPALLANGA,535678.7800000003
2022,120134,JUNIN,HUANCAYO,SICAYA,598059.7599999998
2022,120135,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,1914574.9100000001
2022,120136,JUNIN,HUANCAYO,VIQUES,2479776.6799999997
2022,120201,JUNIN,CONCEPCION,CONCEPCION,-2627452.8000000007
2022,120202,JUNIN,CONCEPCION,ACO,183921.92999999993
2022,120203,JUNIN,CONCEPCION,ANDAMARCA,960110.8799999999
2022,120204,JUNIN,CONCEPCION,CHAMBARA,-876.1800000001676
2022,120205,JUNIN,CONCEPCION,COCHAS,-2897877.62
2022,120206,JUNIN,CONCEPCION,COMAS,-24131.36999999918
2022,120207,JUNIN,CONCEPCION,HEROINAS TOLEDO,128163.69000000006
2022,120208,JUNIN,CONCEPCION,MANZANARES,1559695.7400000002
2022,120209,JUNIN,CONCEPCION,MARISCAL CASTILLA,376851.66000000003
2022,120210,JUNIN,CONCEPCION,MATAHUASI,228256.45999999996
2022,120211,JUNIN,CONCEPCION,MITO,-933805.7199999988
2022,120212,JUNIN,CONCEPCION,NUEVE DE JULIO,-2140330.520000001
2022,120213,JUNIN,CONCEPCION,ORCOTUNA,421450.64000000013
2022,120214,JUNIN,CONCEPCION,SAN JOSE DE QUERO,-183723.7300000023
2022,120215,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,1289034.35
2022,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,-1940485.259999998
2022,120302,JUNIN,CHANCHAMAYO,PERENE,1685837.4599999934
2022,120303,JUNIN,CHANCHAMAYO,PICHANAQUI,5090000.200000003
2022,120304,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,124115.11999999918
2022,120305,JUNIN,CHANCHAMAYO,SAN RAMON,-1254444.129999999
2022,120306,JUNIN,CHANCHAMAYO,VITOC,983451.54
2022,120401,JUNIN,JAUJA,JAUJA,4775481.529999986
2022,120402,JUNIN,JAUJA,ACOLLA,666722.9000000004
2022,120403,JUNIN,JAUJA,APATA,568236.6500000004
2022,120404,JUNIN,JAUJA,ATAURA,434703.6199999999
2022,120405,JUNIN,JAUJA,CANCHAYLLO,205345.19999999995
2022,120406,JUNIN,JAUJA,CURICACA,217393.27000000048
2022,120407,JUNIN,JAUJA,EL MANTARO,-233862.88000000012
2022,120408,JUNIN,JAUJA,HUAMALI,123932.77000000002
